InventoryID,Item,Store,Brand,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,PayAmount
ITEM_0034_2,ITEM_0034,2,10,3,VENDOR_003,1636,2024-12-04,2024-12-06,2024-12-05,2024-12-23,74.0,25,1861.0
ITEM_0034_3,ITEM_0034,3,10,2,VENDOR_002,3074,2024-12-01,2024-12-05,2024-12-03,2024-12-18,74.0,34,2531.0
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,1446,2024-12-01,2024-12-02,2024-12-04,2024-12-13,74.0,25,1861.0
ITEM_0035_10,ITEM_0035,10,9,2,VENDOR_002,6383,2024-12-06,2024-12-11,2024-12-10,2024-12-24,32.0,40,1295.0
ITEM_0036_6,ITEM_0036,6,5,10,VENDOR_010,4668,2024-12-09,2024-12-14,2024-12-11,2024-12-19,50.0,23,1159.0
ITEM_0037_5,ITEM_0037,5,1,2,VENDOR_002,5445,2024-12-01,2024-12-08,2024-12-03,2024-12-11,35.0,32,1110.0
ITEM_0040_2,ITEM_0040,2,10,3,VENDOR_003,5199,2024-12-01,2024-12-04,2024-12-05,2024-12-15,62.0,36,2242.0
ITEM_0040_3,ITEM_0040,3,10,2,VENDOR_002,4598,2024-12-01,2024-12-05,2024-12-03,2024-12-19,62.0,48,2990.0
ITEM_0040_4,ITEM_0040,4,10,2,VENDOR_002,3852,2024-12-01,2024-12-03,2024-12-04,2024-12-13,62.0,24,1495.0
ITEM_0041_10,ITEM_0041,10,9,2,VENDOR_002,1624,2024-12-01,2024-12-06,2024-12-03,2024-12-16,54.0,39,2124.0
ITEM_0042_2,ITEM_0042,2,10,3,VENDOR_003,9932,2024-12-01,2024-12-03,2024-12-04,2024-12-17,19.0,21,397.0
ITEM_0042_4,ITEM_0042,4,10,2,VENDOR_002,4744,2024-12-04,2024-12-06,2024-12-05,2024-12-21,19.0,14,265.0
ITEM_0042_6,ITEM_0042,6,10,5,VENDOR_005,6643,2024-12-06,2024-12-11,2024-12-10,2024-12-25,19.0,36,681.0
ITEM_0043_5,ITEM_0043,5,9,2,VENDOR_002,9007,2024-12-06,2024-12-12,2024-12-10,2024-12-17,21.0,86,1819.0
ITEM_0043_10,ITEM_0043,10,9,2,VENDOR_002,1740,2024-12-05,2024-12-10,2024-12-07,2024-12-17,21.0,86,1819.0
ITEM_0045_10,ITEM_0045,10,6,7,VENDOR_007,8858,2024-12-01,2024-12-04,2024-12-05,2024-12-18,20.0,39,773.0
ITEM_0046_3,ITEM_0046,3,7,1,VENDOR_001,3748,2024-12-03,2024-12-04,2024-12-06,2024-12-20,43.0,17,730.0
ITEM_0047_7,ITEM_0047,7,10,5,VENDOR_005,4244,2024-12-05,2024-12-08,2024-12-08,2024-12-19,19.0,33,633.0
ITEM_0048_6,ITEM_0048,6,5,10,VENDOR_010,2719,2024-12-01,2024-12-07,2024-12-04,2024-12-13,31.0,52,1613.0
ITEM_0050_3,ITEM_0050,3,3,6,VENDOR_006,3967,2024-12-12,2024-12-23,2024-12-13,2024-12-23,48.0,73,3523.0
ITEM_0050_7,ITEM_0050,7,3,5,VENDOR_005,2664,2024-12-01,2024-12-04,2024-12-02,2024-12-15,48.0,43,2075.0
ITEM_0003_8,ITEM_0003,8,6,8,VENDOR_008,1274,2024-12-02,2024-12-03,2024-12-04,2024-12-20,84.0,39,3275.0
ITEM_0004_6,ITEM_0004,6,6,3,VENDOR_003,2214,2024-12-03,2024-12-05,2024-12-05,2024-12-22,46.0,12,555.0
ITEM_0009_6,ITEM_0009,6,7,1,VENDOR_001,6782,2024-12-02,2024-12-06,2024-12-05,2024-12-17,61.0,31,1880.0
ITEM_0009_10,ITEM_0009,10,7,7,VENDOR_007,4465,2024-12-06,2024-12-09,2024-12-09,2024-12-21,61.0,25,1517.0
ITEM_0010_1,ITEM_0010,1,7,10,VENDOR_010,9597,2024-12-02,2024-12-08,2024-12-05,2024-12-12,57.0,77,4403.0
ITEM_0012_4,ITEM_0012,4,10,3,VENDOR_003,3949,2024-12-02,2024-12-03,2024-12-04,2024-12-13,83.0,29,2402.0
ITEM_0012_10,ITEM_0012,10,10,2,VENDOR_002,6285,2024-12-02,2024-12-07,2024-12-03,2024-12-19,83.0,88,7290.0
ITEM_0014_4,ITEM_0014,4,6,3,VENDOR_003,7829,2024-12-03,2024-12-05,2024-12-05,2024-12-14,25.0,9,226.0
ITEM_0015_4,ITEM_0015,4,3,4,VENDOR_004,4989,2024-12-02,2024-12-06,2024-12-05,2024-12-19,96.0,54,5192.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,7351,2024-12-02,2024-12-03,2024-12-05,2024-12-19,35.0,21,736.0
ITEM_0017_4,ITEM_0017,4,4,9,VENDOR_009,4265,2024-12-02,2024-12-03,2024-12-04,2024-12-17,83.0,9,746.0
ITEM_0018_3,ITEM_0018,3,6,6,VENDOR_006,3390,2024-12-14,2024-12-18,2024-12-16,2024-12-24,29.0,25,737.0
ITEM_0018_8,ITEM_0018,8,6,8,VENDOR_008,2029,2024-12-02,2024-12-08,2024-12-05,2024-12-16,29.0,36,1062.0
ITEM_0018_10,ITEM_0018,10,6,7,VENDOR_007,1287,2024-12-02,2024-12-06,2024-12-03,2024-12-18,29.0,20,590.0
ITEM_0019_7,ITEM_0019,7,3,5,VENDOR_005,2441,2024-12-02,2024-12-06,2024-12-04,2024-12-19,75.0,33,2459.0
ITEM_0019_8,ITEM_0019,8,3,5,VENDOR_005,8998,2024-12-08,2024-12-13,2024-12-10,2024-12-23,75.0,77,5737.0
ITEM_0019_9,ITEM_0019,9,3,10,VENDOR_010,7317,2024-12-02,2024-12-05,2024-12-04,2024-12-14,75.0,44,3278.0
ITEM_0020_1,ITEM_0020,1,7,10,VENDOR_010,7463,2024-12-02,2024-12-10,2024-12-03,2024-12-15,82.0,80,6541.0
ITEM_0020_9,ITEM_0020,9,7,10,VENDOR_010,5892,2024-12-08,2024-12-12,2024-12-12,2024-12-21,82.0,53,4333.0
ITEM_0020_10,ITEM_0020,10,7,7,VENDOR_007,6558,2024-12-02,2024-12-05,2024-12-05,2024-12-15,82.0,53,4333.0
ITEM_0021_6,ITEM_0021,6,2,10,VENDOR_010,8698,2024-12-09,2024-12-13,2024-12-12,2024-12-23,85.0,57,4836.0
ITEM_0023_5,ITEM_0023,5,1,2,VENDOR_002,4991,2024-12-08,2024-12-12,2024-12-12,2024-12-24,12.0,39,467.0
ITEM_0024_6,ITEM_0024,6,3,10,VENDOR_010,1327,2024-12-02,2024-12-07,2024-12-03,2024-12-15,48.0,65,3098.0
ITEM_0024_8,ITEM_0024,8,3,5,VENDOR_005,7710,2024-12-08,2024-12-13,2024-12-09,2024-12-18,48.0,91,4337.0
ITEM_0025_3,ITEM_0025,3,1,6,VENDOR_006,3309,2024-12-13,2024-12-18,2024-12-14,2025-01-01,41.0,35,1430.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,1264,2024-12-02,2024-12-04,2024-12-06,2024-12-13,19.0,29,559.0
ITEM_0026_5,ITEM_0026,5,6,8,VENDOR_008,9835,2024-12-02,2024-12-06,2024-12-06,2024-12-14,19.0,89,1716.0
ITEM_0026_6,ITEM_0026,6,6,3,VENDOR_003,2818,2024-12-02,2024-12-04,2024-12-06,2024-12-13,19.0,29,559.0
ITEM_0027_4,ITEM_0027,4,8,9,VENDOR_009,1583,2024-12-02,2024-12-04,2024-12-06,2024-12-15,91.0,12,1088.0
ITEM_0032_1,ITEM_0032,1,1,6,VENDOR_006,3440,2024-12-02,2024-12-03,2024-12-06,2024-12-16,21.0,39,830.0
ITEM_0032_3,ITEM_0032,3,1,6,VENDOR_006,6942,2024-12-02,2024-12-11,2024-12-05,2024-12-20,21.0,65,1383.0
ITEM_0033_8,ITEM_0033,8,6,8,VENDOR_008,3243,2024-12-02,2024-12-14,2024-12-06,2024-12-17,30.0,38,1137.0
ITEM_0034_4,ITEM_0034,4,10,2,VENDOR_002,4407,2024-12-03,2024-12-04,2024-12-04,2024-12-15,74.0,17,1265.0
ITEM_0039_3,ITEM_0039,3,4,7,VENDOR_007,1852,2024-12-02,2024-12-04,2024-12-03,2024-12-19,27.0,17,461.0
ITEM_0039_4,ITEM_0039,4,4,9,VENDOR_009,6019,2024-12-02,2024-12-04,2024-12-03,2024-12-20,27.0,17,461.0
ITEM_0042_5,ITEM_0042,5,10,3,VENDOR_003,8778,2024-12-06,2024-12-10,2024-12-09,2024-12-17,19.0,36,681.0
ITEM_0043_3,ITEM_0043,3,9,7,VENDOR_007,4558,2024-12-02,2024-12-03,2024-12-04,2024-12-13,21.0,28,592.0
ITEM_0043_4,ITEM_0043,4,9,2,VENDOR_002,6180,2024-12-04,2024-12-05,2024-12-06,2024-12-21,21.0,28,592.0
ITEM_0045_2,ITEM_0045,2,6,8,VENDOR_008,2700,2024-12-02,2024-12-09,2024-12-04,2024-12-19,20.0,48,952.0
ITEM_0045_4,ITEM_0045,4,6,3,VENDOR_003,4395,2024-12-02,2024-12-03,2024-12-06,2024-12-14,20.0,19,377.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,9887,2024-12-02,2024-12-03,2024-12-06,2024-12-16,20.0,19,377.0
ITEM_0046_1,ITEM_0046,1,7,10,VENDOR_010,2715,2024-12-12,2024-12-15,2024-12-14,2024-12-31,43.0,53,2275.0
ITEM_0047_2,ITEM_0047,2,10,3,VENDOR_003,5471,2024-12-02,2024-12-05,2024-12-04,2024-12-20,19.0,33,633.0
ITEM_0047_10,ITEM_0047,10,10,5,VENDOR_005,4543,2024-12-02,2024-12-04,2024-12-04,2024-12-21,19.0,22,422.0
ITEM_0049_4,ITEM_0049,4,9,9,VENDOR_009,1110,2024-12-02,2024-12-04,2024-12-06,2024-12-18,73.0,23,1669.0
ITEM_0049_5,ITEM_0049,5,9,2,VENDOR_002,5950,2024-12-02,2024-12-09,2024-12-04,2024-12-20,73.0,71,5153.0
ITEM_0050_1,ITEM_0050,1,3,10,VENDOR_010,8187,2024-12-02,2024-12-07,2024-12-03,2024-12-12,48.0,87,4199.0
ITEM_0050_6,ITEM_0050,6,3,5,VENDOR_005,7029,2024-12-02,2024-12-08,2024-12-04,2024-12-18,48.0,73,3523.0
ITEM_0001_5,ITEM_0001,5,1,2,VENDOR_002,3946,2024-12-08,2024-12-11,2024-12-10,2024-12-21,34.0,36,1239.0
ITEM_0001_6,ITEM_0001,6,1,1,VENDOR_001,6860,2024-12-03,2024-12-07,2024-12-05,2024-12-19,34.0,30,1033.0
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,5598,2024-12-04,2024-12-06,2024-12-06,2024-12-18,89.0,19,1698.0
ITEM_0002_7,ITEM_0002,7,4,5,VENDOR_005,8522,2024-12-08,2024-12-12,2024-12-12,2024-12-27,89.0,28,2502.0
ITEM_0003_6,ITEM_0003,6,6,3,VENDOR_003,6259,2024-12-03,2024-12-04,2024-12-04,2024-12-13,84.0,11,924.0
ITEM_0007_1,ITEM_0007,1,7,10,VENDOR_010,8203,2024-12-03,2024-12-10,2024-12-06,2024-12-14,60.0,54,3233.0
ITEM_0009_9,ITEM_0009,9,7,10,VENDOR_010,7814,2024-12-07,2024-12-11,2024-12-11,2024-12-19,61.0,25,1517.0
ITEM_0010_3,ITEM_0010,3,7,7,VENDOR_007,1458,2024-12-03,2024-12-05,2024-12-07,2024-12-15,57.0,25,1430.0
ITEM_0010_9,ITEM_0010,9,7,10,VENDOR_010,5121,2024-12-06,2024-12-08,2024-12-10,2024-12-19,57.0,51,2916.0
ITEM_0011_1,ITEM_0011,1,1,6,VENDOR_006,2820,2024-12-03,2024-12-08,2024-12-04,2024-12-18,30.0,17,507.0
ITEM_0012_3,ITEM_0012,3,10,2,VENDOR_002,3308,2024-12-06,2024-12-09,2024-12-10,2024-12-20,83.0,58,4805.0
ITEM_0013_9,ITEM_0013,9,5,10,VENDOR_010,1595,2024-12-06,2024-12-09,2024-12-09,2024-12-17,76.0,48,3670.0
ITEM_0014_6,ITEM_0014,6,6,3,VENDOR_003,6722,2024-12-04,2024-12-06,2024-12-06,2024-12-22,25.0,9,226.0
ITEM_0015_1,ITEM_0015,1,3,10,VENDOR_010,3463,2024-12-03,2024-12-10,2024-12-04,2024-12-15,96.0,81,7788.0
ITEM_0015_3,ITEM_0015,3,3,6,VENDOR_006,4382,2024-12-10,2024-12-12,2024-12-14,2024-12-21,96.0,68,6538.0
ITEM_0015_6,ITEM_0015,6,3,5,VENDOR_005,8700,2024-12-03,2024-12-08,2024-12-04,2024-12-17,96.0,68,6538.0
ITEM_0015_7,ITEM_0015,7,3,5,VENDOR_005,5605,2024-12-05,2024-12-08,2024-12-06,2024-12-23,96.0,40,3846.0
ITEM_0016_9,ITEM_0016,9,2,10,VENDOR_010,8695,2024-12-08,2024-12-11,2024-12-11,2024-12-18,35.0,43,1507.0
ITEM_0017_2,ITEM_0017,2,4,8,VENDOR_008,4539,2024-12-03,2024-12-08,2024-12-05,2024-12-22,83.0,24,1989.0
ITEM_0017_6,ITEM_0017,6,4,5,VENDOR_005,8609,2024-12-08,2024-12-13,2024-12-12,2024-12-18,83.0,24,1989.0
ITEM_0017_7,ITEM_0017,7,4,5,VENDOR_005,4412,2024-12-05,2024-12-08,2024-12-06,2024-12-16,83.0,14,1160.0
ITEM_0018_2,ITEM_0018,2,6,8,VENDOR_008,6822,2024-12-03,2024-12-04,2024-12-07,2024-12-14,29.0,25,737.0
ITEM_0018_4,ITEM_0018,4,6,3,VENDOR_003,8136,2024-12-04,2024-12-05,2024-12-06,2024-12-15,29.0,10,295.0
ITEM_0020_3,ITEM_0020,3,7,1,VENDOR_001,6745,2024-12-03,2024-12-06,2024-12-04,2024-12-14,82.0,26,2126.0
ITEM_0022_3,ITEM_0022,3,7,7,VENDOR_007,1627,2024-12-03,2024-12-04,2024-12-07,2024-12-21,34.0,16,546.0
ITEM_0024_10,ITEM_0024,10,3,4,VENDOR_004,4523,2024-12-03,2024-12-10,2024-12-04,2024-12-19,48.0,91,4337.0
ITEM_0025_6,ITEM_0025,6,1,1,VENDOR_001,1739,2024-12-03,2024-12-08,2024-12-05,2024-12-22,41.0,35,1430.0
ITEM_0029_10,ITEM_0029,10,7,7,VENDOR_007,9096,2024-12-03,2024-12-07,2024-12-04,2024-12-17,65.0,54,3520.0
ITEM_0031_5,ITEM_0031,5,9,2,VENDOR_002,6043,2024-12-03,2024-12-08,2024-12-05,2024-12-22,96.0,79,7581.0
ITEM_0033_4,ITEM_0033,4,6,3,VENDOR_003,4119,2024-12-03,2024-12-05,2024-12-07,2024-12-18,30.0,10,299.0
ITEM_0035_4,ITEM_0035,4,9,2,VENDOR_002,5519,2024-12-05,2024-12-07,2024-12-06,2024-12-19,32.0,13,421.0
ITEM_0038_9,ITEM_0038,9,5,10,VENDOR_010,7991,2024-12-03,2024-12-06,2024-12-06,2024-12-21,38.0,20,751.0
ITEM_0039_7,ITEM_0039,7,4,5,VENDOR_005,1778,2024-12-03,2024-12-05,2024-12-05,2024-12-15,27.0,26,705.0
ITEM_0039_8,ITEM_0039,8,4,8,VENDOR_008,2296,2024-12-03,2024-12-05,2024-12-06,2024-12-20,27.0,60,1626.0
ITEM_0041_4,ITEM_0041,4,9,2,VENDOR_002,4869,2024-12-05,2024-12-06,2024-12-06,2024-12-21,54.0,13,708.0
ITEM_0044_1,ITEM_0044,1,1,6,VENDOR_006,5554,2024-12-06,2024-12-07,2024-12-07,2024-12-21,82.0,20,1649.0
ITEM_0046_6,ITEM_0046,6,7,10,VENDOR_010,7090,2024-12-03,2024-12-08,2024-12-07,2024-12-15,43.0,44,1889.0
ITEM_0046_9,ITEM_0046,9,7,10,VENDOR_010,1996,2024-12-03,2024-12-06,2024-12-05,2024-12-16,43.0,35,1502.0
ITEM_0047_4,ITEM_0047,4,10,3,VENDOR_003,5931,2024-12-05,2024-12-06,2024-12-09,2024-12-22,19.0,22,422.0
ITEM_0002_3,ITEM_0002,3,4,7,VENDOR_007,5313,2024-12-04,2024-12-06,2024-12-05,2024-12-21,89.0,19,1698.0
ITEM_0002_10,ITEM_0002,10,4,7,VENDOR_007,2778,2024-12-04,2024-12-07,2024-12-06,2024-12-18,89.0,38,3396.0
ITEM_0003_3,ITEM_0003,3,6,6,VENDOR_006,2584,2024-12-16,2024-12-21,2024-12-20,2024-12-26,84.0,28,2351.0
ITEM_0003_10,ITEM_0003,10,6,7,VENDOR_007,1104,2024-12-11,2024-12-15,2024-12-14,2024-12-25,84.0,22,1847.0
ITEM_0004_1,ITEM_0004,1,6,8,VENDOR_008,6342,2024-12-04,2024-12-09,2024-12-07,2024-12-17,46.0,43,1989.0
ITEM_0005_5,ITEM_0005,5,5,10,VENDOR_010,5626,2024-12-04,2024-12-12,2024-12-08,2024-12-22,75.0,87,6515.0
ITEM_0006_1,ITEM_0006,1,7,10,VENDOR_010,9628,2024-12-04,2024-12-12,2024-12-05,2024-12-17,68.0,79,5406.0
ITEM_0006_3,ITEM_0006,3,7,1,VENDOR_001,7971,2024-12-04,2024-12-05,2024-12-08,2024-12-22,68.0,26,1779.0
ITEM_0009_3,ITEM_0009,3,7,1,VENDOR_001,2756,2024-12-04,2024-12-05,2024-12-08,2024-12-19,61.0,12,728.0
ITEM_0010_5,ITEM_0010,5,7,10,VENDOR_010,2821,2024-12-09,2024-12-16,2024-12-10,2024-12-28,57.0,77,4403.0
ITEM_0010_10,ITEM_0010,10,7,7,VENDOR_007,3270,2024-12-04,2024-12-08,2024-12-05,2024-12-14,57.0,51,2916.0
ITEM_0011_5,ITEM_0011,5,1,2,VENDOR_002,5245,2024-12-04,2024-12-10,2024-12-07,2024-12-19,30.0,34,1014.0
ITEM_0011_10,ITEM_0011,10,1,2,VENDOR_002,1795,2024-12-04,2024-12-09,2024-12-07,2024-12-20,30.0,34,1014.0
ITEM_0012_2,ITEM_0012,2,10,3,VENDOR_003,4615,2024-12-04,2024-12-06,2024-12-07,2024-12-19,83.0,44,3645.0
ITEM_0014_10,ITEM_0014,10,6,7,VENDOR_007,2440,2024-12-04,2024-12-08,2024-12-05,2024-12-19,25.0,18,452.0
ITEM_0015_9,ITEM_0015,9,3,10,VENDOR_010,6483,2024-12-04,2024-12-08,2024-12-08,2024-12-20,96.0,54,5192.0
ITEM_0016_5,ITEM_0016,5,2,10,VENDOR_010,4372,2024-12-04,2024-12-09,2024-12-08,2024-12-20,35.0,65,2278.0
ITEM_0016_6,ITEM_0016,6,2,10,VENDOR_010,8431,2024-12-04,2024-12-08,2024-12-07,2024-12-20,35.0,54,1892.0
ITEM_0017_9,ITEM_0017,9,4,9,VENDOR_009,6719,2024-12-04,2024-12-07,2024-12-06,2024-12-18,83.0,19,1575.0
ITEM_0020_6,ITEM_0020,6,7,10,VENDOR_010,3349,2024-12-12,2024-12-17,2024-12-15,2024-12-30,82.0,66,5396.0
ITEM_0024_7,ITEM_0024,7,3,5,VENDOR_005,1069,2024-12-04,2024-12-06,2024-12-07,2024-12-20,48.0,39,1859.0
ITEM_0025_5,ITEM_0025,5,1,2,VENDOR_002,7585,2024-12-11,2024-12-17,2024-12-12,2024-12-26,41.0,42,1716.0
ITEM_0026_10,ITEM_0026,10,6,7,VENDOR_007,4821,2024-12-04,2024-12-09,2024-12-07,2024-12-19,19.0,59,1138.0
ITEM_0029_3,ITEM_0029,3,7,1,VENDOR_001,3322,2024-12-06,2024-12-07,2024-12-07,2024-12-23,65.0,27,1760.0
ITEM_0030_4,ITEM_0030,4,9,2,VENDOR_002,5793,2024-12-05,2024-12-07,2024-12-06,2024-12-16,37.0,24,891.0
ITEM_0031_4,ITEM_0031,4,9,2,VENDOR_002,6180,2024-12-05,2024-12-06,2024-12-06,2024-12-24,96.0,26,2495.0
ITEM_0033_1,ITEM_0033,1,6,8,VENDOR_008,6168,2024-12-11,2024-12-12,2024-12-13,2024-12-30,30.0,38,1137.0
ITEM_0035_3,ITEM_0035,3,9,2,VENDOR_002,6247,2024-12-04,2024-12-08,2024-12-05,2024-12-20,32.0,26,842.0
ITEM_0036_9,ITEM_0036,9,5,10,VENDOR_010,6062,2024-12-10,2024-12-15,2024-12-13,2024-12-21,50.0,18,907.0
ITEM_0040_4,ITEM_0040,4,10,2,VENDOR_002,9797,2024-12-04,2024-12-06,2024-12-08,2024-12-14,62.0,24,1495.0
ITEM_0040_6,ITEM_0040,6,10,1,VENDOR_001,7144,2024-12-04,2024-12-09,2024-12-06,2024-12-14,62.0,60,3737.0
ITEM_0040_7,ITEM_0040,7,10,5,VENDOR_005,4913,2024-12-04,2024-12-08,2024-12-06,2024-12-22,62.0,36,2242.0
ITEM_0040_10,ITEM_0040,10,10,2,VENDOR_002,7277,2024-12-04,2024-12-10,2024-12-08,2024-12-17,62.0,72,4485.0
ITEM_0044_3,ITEM_0044,3,1,6,VENDOR_006,7671,2024-12-04,2024-12-10,2024-12-06,2024-12-16,82.0,34,2803.0
ITEM_0044_5,ITEM_0044,5,1,2,VENDOR_002,7425,2024-12-04,2024-12-09,2024-12-05,2024-12-18,82.0,40,3298.0
ITEM_0045_5,ITEM_0045,5,6,8,VENDOR_008,8586,2024-12-16,2024-12-19,2024-12-18,2024-12-28,20.0,58,1150.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,1651,2024-12-06,2024-12-08,2024-12-07,2024-12-23,20.0,19,377.0
ITEM_0046_5,ITEM_0046,5,7,10,VENDOR_010,9156,2024-12-12,2024-12-13,2024-12-13,2024-12-29,43.0,53,2275.0
ITEM_0047_3,ITEM_0047,3,10,1,VENDOR_001,1680,2024-12-04,2024-12-06,2024-12-06,2024-12-22,19.0,22,422.0
ITEM_0047_6,ITEM_0047,6,10,5,VENDOR_005,9632,2024-12-04,2024-12-10,2024-12-06,2024-12-21,19.0,55,1055.0
ITEM_0049_9,ITEM_0049,9,9,9,VENDOR_009,6028,2024-12-06,2024-12-10,2024-12-07,2024-12-17,73.0,47,3411.0
ITEM_0001_1,ITEM_0001,1,1,6,VENDOR_006,9158,2024-12-05,2024-12-06,2024-12-09,2024-12-23,34.0,18,620.0
ITEM_0001_4,ITEM_0001,4,1,4,VENDOR_004,1649,2024-12-05,2024-12-10,2024-12-06,2024-12-19,34.0,24,826.0
ITEM_0004_4,ITEM_0004,4,6,3,VENDOR_003,3251,2024-12-05,2024-12-07,2024-12-06,2024-12-21,46.0,12,555.0
ITEM_0006_9,ITEM_0006,9,7,10,VENDOR_010,2361,2024-12-11,2024-12-15,2024-12-14,2024-12-21,68.0,53,3627.0
ITEM_0006_10,ITEM_0006,10,7,7,VENDOR_007,5934,2024-12-09,2024-12-13,2024-12-13,2024-12-27,68.0,53,3627.0
ITEM_0008_9,ITEM_0008,9,8,9,VENDOR_009,6832,2024-12-05,2024-12-08,2024-12-07,2024-12-20,80.0,37,2976.0
ITEM_0008_4,ITEM_0008,4,8,9,VENDOR_009,9405,2024-12-05,2024-12-07,2024-12-07,2024-12-19,80.0,18,1448.0
ITEM_0011_4,ITEM_0011,4,1,4,VENDOR_004,2765,2024-12-05,2024-12-09,2024-12-06,2024-12-16,30.0,22,656.0
ITEM_0012_4,ITEM_0012,4,10,3,VENDOR_003,7747,2024-12-05,2024-12-06,2024-12-07,2024-12-17,83.0,29,2402.0
ITEM_0012_6,ITEM_0012,6,10,5,VENDOR_005,4111,2024-12-09,2024-12-12,2024-12-11,2024-12-26,83.0,73,6047.0
ITEM_0012_7,ITEM_0012,7,10,5,VENDOR_005,9361,2024-12-05,2024-12-08,2024-12-07,2024-12-16,83.0,44,3645.0
ITEM_0014_2,ITEM_0014,2,6,8,VENDOR_008,9729,2024-12-05,2024-12-07,2024-12-09,2024-12-22,25.0,23,578.0
ITEM_0015_5,ITEM_0015,5,3,10,VENDOR_010,7878,2024-12-14,2024-12-16,2024-12-18,2024-12-26,96.0,81,7788.0
ITEM_0016_1,ITEM_0016,1,2,10,VENDOR_010,8403,2024-12-09,2024-12-13,2024-12-13,2024-12-20,35.0,65,2278.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,7250,2024-12-08,2024-12-10,2024-12-12,2024-12-21,35.0,21,736.0
ITEM_0019_1,ITEM_0019,1,3,10,VENDOR_010,7583,2024-12-12,2024-12-16,2024-12-13,2024-12-28,75.0,66,4917.0
ITEM_0019_4,ITEM_0019,4,3,4,VENDOR_004,4303,2024-12-08,2024-12-12,2024-12-10,2024-12-22,75.0,44,3278.0
ITEM_0021_4,ITEM_0021,4,2,9,VENDOR_009,6368,2024-12-05,2024-12-07,2024-12-06,2024-12-19,85.0,23,1951.0
ITEM_0021_5,ITEM_0021,5,2,10,VENDOR_010,2952,2024-12-05,2024-12-11,2024-12-09,2024-12-24,85.0,69,5854.0
ITEM_0024_4,ITEM_0024,4,3,4,VENDOR_004,4914,2024-12-10,2024-12-14,2024-12-11,2024-12-26,48.0,52,2478.0
ITEM_0024_9,ITEM_0024,9,3,10,VENDOR_010,8974,2024-12-05,2024-12-06,2024-12-09,2024-12-16,48.0,52,2478.0
ITEM_0025_4,ITEM_0025,4,1,4,VENDOR_004,1579,2024-12-05,2024-12-09,2024-12-07,2024-12-15,41.0,28,1144.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,7223,2024-12-07,2024-12-08,2024-12-10,2024-12-20,19.0,29,559.0
ITEM_0026_6,ITEM_0026,6,6,3,VENDOR_003,3699,2024-12-05,2024-12-06,2024-12-07,2024-12-15,19.0,29,559.0
ITEM_0027_4,ITEM_0027,4,8,9,VENDOR_009,8707,2024-12-05,2024-12-06,2024-12-06,2024-12-17,91.0,12,1088.0
ITEM_0028_1,ITEM_0028,1,3,10,VENDOR_010,3446,2024-12-05,2024-12-09,2024-12-06,2024-12-16,11.0,50,575.0
ITEM_0028_4,ITEM_0028,4,3,4,VENDOR_004,2847,2024-12-05,2024-12-08,2024-12-08,2024-12-21,11.0,33,379.0
ITEM_0030_3,ITEM_0030,3,9,2,VENDOR_002,6720,2024-12-05,2024-12-09,2024-12-08,2024-12-15,37.0,49,1820.0
ITEM_0030_5,ITEM_0030,5,9,2,VENDOR_002,1668,2024-12-14,2024-12-21,2024-12-16,2025-01-02,37.0,74,2748.0
ITEM_0031_10,ITEM_0031,10,9,2,VENDOR_002,6091,2024-12-10,2024-12-15,2024-12-11,2024-12-25,96.0,79,7581.0
ITEM_0033_2,ITEM_0033,2,6,8,VENDOR_008,1385,2024-12-08,2024-12-14,2024-12-11,2024-12-22,30.0,27,808.0
ITEM_0034_4,ITEM_0034,4,10,3,VENDOR_003,3632,2024-12-05,2024-12-07,2024-12-08,2024-12-15,74.0,17,1265.0
ITEM_0034_6,ITEM_0034,6,10,5,VENDOR_005,5521,2024-12-05,2024-12-10,2024-12-06,2024-12-22,74.0,42,3126.0
ITEM_0034_10,ITEM_0034,10,10,2,VENDOR_002,8537,2024-12-07,2024-12-13,2024-12-11,2024-12-24,74.0,51,3796.0
ITEM_0035_9,ITEM_0035,9,9,9,VENDOR_009,8344,2024-12-07,2024-12-12,2024-12-09,2024-12-22,32.0,26,842.0
ITEM_0038_6,ITEM_0038,6,5,10,VENDOR_010,5455,2024-12-05,2024-12-08,2024-12-09,2024-12-17,38.0,25,938.0
ITEM_0039_4,ITEM_0039,4,4,9,VENDOR_009,9024,2024-12-05,2024-12-07,2024-12-08,2024-12-20,27.0,17,461.0
ITEM_0039_9,ITEM_0039,9,4,9,VENDOR_009,2550,2024-12-11,2024-12-14,2024-12-14,2024-12-25,27.0,34,921.0
ITEM_0039_10,ITEM_0039,10,4,7,VENDOR_007,8938,2024-12-05,2024-12-07,2024-12-06,2024-12-17,27.0,34,921.0
